conversation_id,text,reply_count,first_tweet,Text,cleaned_text
1658489916412801024,"Fantasy friends plz help me to find the nicest full-body hq pic of Youngbin, please! @kxcvxvii Here you go. 😘 https://t.co/5ks2WjyWCb @kxcvxvii Here, ma’am 🥰 https://t.co/VAXQGuYgvC",2,"Fantasy friends plz help me to find the nicest full-body hq pic of Youngbin, please!","['fantasy', 'friend', 'plz', 'help', 'find', 'nicest', 'full', 'body', 'hq', 'pic', 'please', 'kxcvxvii', 'go', 'link', 'kxcvxvii', 'ma', 'link']",fantasy friend plz help find nicest full body hq pic please kxcvxvii go link kxcvxvii ma link
1658831414291226624,praying that kflex london has an amazing lineup just like this one 🙏 https://t.co/A6Cmj2NT6s @yeonhoteeth @naziatheworld @K_FLEX_ @KPOPLUX_ It’s September 22-24 (Friday to Sunday),1,praying that kflex london has an amazing lineup just like this one 🙏 https://t.co/A6Cmj2NT6s,"['praying', 'kflex', 'london', 'amazing', 'lineup', 'just', 'like', 'one', 'link', 'yeonhoteeth', 'naziatheworld', 'k_flex_', 'kpoplux_', 'september', 'friday', 'sunday']",praying kflex london amazing lineup just like one link yeonhoteeth naziatheworld k_flex_ kpoplux_ september friday sunday
1658872268708265984,"im already tired but still need to stay up to do the assignment.. help https://t.co/960PsXjODE @pumscastles 📚🖊️ We're reliable for professional assistance with your academics ✨🔥

1️⃣ Assignments
2️⃣ Essay due 
3️⃣ Homework 
4️⃣ Online class 
5️⃣ Thesis
6️⃣ Research paper 
7️⃣ Math
8️⃣ Case study 
Among others 

DM/
📩excellentpapers09@gmail.com

Whatsapp https://t.co/YuExzJGOoS",1,im already tired but still need to stay up to do the assignment.. help https://t.co/960PsXjODE,"['already', 'tired', 'still', 'need', 'stay', 'assignment', 'help', 'link', 'pumscastles', 're', 'reliable', 'professional', 'assistance', 'academic', 'assignment', 'essay', 'due', 'homework', 'online', 'class', 'thesis', 'research', 'paper', 'math', 'case', 'study', 'among', 'others', 'dm', 'com', 'whatsapp', 'link']",already tired still need stay assignment help link pumscastles re reliable professional assistance academic assignment essay due homework online class thesis research paper math case study among others dm com whatsapp link
1658916239949930553,I will probably delete this tweet later but I just got the most intense feeling outta nowhere that everyone wants me to shut up and disappear forever like the anxiety is anxietying right now. I’m in a horrible head space atm https://t.co/7FClwvqPvh @vulturcaeli @dimiIuc Learn from a pro and start making serious money with crypto using this web3 developer's MEV strategy - the proof is in the pudding.  https://t.co/DLAM2IJJBG,1,I will probably delete this tweet later but I just got the most intense feeling outta nowhere that everyone wants me to shut up and disappear forever like the anxiety is anxietying right now. I’m in a horrible head space atm https://t.co/7FClwvqPvh,"['will', 'probably', 'delete', 'tweet', 'later', 'just', 'got', 'intense', 'feeling', 'outta', 'nowhere', 'everyone', 'want', 'shut', 'disappear', 'forever', 'like', 'anxiety', 'anxietying', 'right', 'now', 'horrible', 'head', 'space', 'atm', 'link', 'vulturcaeli', 'dimiiuc', 'learn', 'pro', 'start', 'making', 'serious', 'money', 'crypto', 'using', 'developer', 'mev', 'strategy', 'proof', 'pudding', 'link']",will probably delete tweet later just got intense feeling outta nowhere everyone want shut disappear forever like anxiety anxietying right now horrible head space atm link vulturcaeli dimiiuc learn pro start making serious money crypto using developer mev strategy proof pudding link
1659090060279529472,everyone pray for my accounting tmrw @i520ricky aww thank you bff 🥹 @rickytten thank youuu 🥹 @twentyfourto25 good luck !! @twentyfourto25 you'll do great bff @twentyfourto25 already on it 🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🧎🏻‍♀️🛐🛐🧎🏻‍♀️🛐🧎🏻‍♀️🛐🧎🏻‍♀️🛐🛐🧎🏻‍♀️,5,everyone pray for my accounting tmrw,"['everyone', 'pray', 'accounting', 'tmrw', 'aww', 'thank', 'bff', 'rickytten', 'thank', 'youuu', 'good', 'luck', 'll', 'great', 'bff', 'already']",everyone pray accounting tmrw aww thank bff rickytten thank youuu good luck ll great bff already
1659143751011549186,nope didn't help I'm smol bye https://t.co/Pqw2lLR8Ez @Sarudth It's the sun 🌞  hahahah @aishaishious The glow 🤩 @dephchii Discrimination against smol people 🤣 @aishaishious Hahaha i feel you. This is also me every single time 🥲,4,nope didn't help I'm smol bye https://t.co/Pqw2lLR8Ez,"['nope', 'didn', 'help', 'smol', 'bye', 'link', 'sarudth', 'sun', 'hahahah', 'aishaishious', 'glow', 'dephchii', 'discrimination', 'smol', 'people', 'aishaishious', 'hahaha', 'feel', 'also', 'every', 'single', 'time']",nope didn help smol bye link sarudth sun hahahah aishaishious glow dephchii discrimination smol people aishaishious hahaha feel also every single time
1659250050520711192,my grandma is going to hate me for this but it looks so much better i dont even gaf https://t.co/qC53NxlWEW @hyunlixxi YES UGH trial and error works wonders tho @morganbbang Okay new room era i cant even tell you have 0 natural light 👍👍💯💯🔥😊🔥☺️👍💯👍💢💯 @morganbbang do u ever want to change a specific part and u try and ur like no now its Not Right @hyunlixxi HMMM just change random things and see if you like it!! thats kinda ehat i do every time like i NEVER have a plan i just do jt @morganbbang IVE BEEN WANTING TO CHANGE THINGS IN MY ROOM idk though hhhhhhhn @graceea29887132 THANK YOU SO MUCH ILY @morganbbang ur room is so cool :c @hyunlixxi THANK YOUUUUUU im so happy @morganbbang I LOVE IT,9,my grandma is going to hate me for this but it looks so much better i dont even gaf https://t.co/qC53NxlWEW,"['grandma', 'going', 'hate', 'look', 'much', 'better', 'dont', 'even', 'gaf', 'link', 'hyunlixxi', 'yes', 'ugh', 'trial', 'error', 'work', 'wonder', 'tho', 'morganbbang', 'okay', 'new', 'room', 'era', 'cant', 'even', 'tell', 'natural', 'light', 'morganbbang', 'ever', 'want', 'change', 'specific', 'part', 'try', 'ur', 'like', 'now', 'right', 'hyunlixxi', 'hmmm', 'just', 'change', 'random', 'thing', 'see', 'like', 'thats', 'kinda', 'ehat', 'every', 'time', 'like', 'never', 'plan', 'just', 'jt', 'morganbbang', 'wanting', 'change', 'thing', 'room', 'idk', 'though', 'hhhhhhhn', 'thank', 'much', 'ily', 'morganbbang', 'ur', 'room', 'cool', 'hyunlixxi', 'thank', 'youuuuuu', 'happy', 'morganbbang', 'love']",grandma going hate look much better dont even gaf link hyunlixxi yes ugh trial error work wonder tho morganbbang okay new room era cant even tell natural light morganbbang ever want change specific part try ur like now right hyunlixxi hmmm just change random thing see like thats kinda ehat every time like never plan just jt morganbbang wanting change thing room idk though hhhhhhhn thank much ily morganbbang ur room cool hyunlixxi thank youuuuuu happy morganbbang love
1659345587341258753,"idk whether to be happy or sad knowing my alevels start later and end later @sanniesmist nah but it’s kinda like more time they’re just there anyways ygm? like idk if id rather have them later where for weeks im just thinking about them or just get them over and done with if that makes sense @eternallyeos i actually dont know if this makes sense @eternallyeos for people that start around now and end early , like ash &amp; tills , they technically have a shorter exam period so they stress for ""less time"" but in your case that doesnt apply if ykwim @eternallyeos but it's still the same period of time as in no matter when anyone starts their exams , the actual span of time is the same😭 like no one is stressing for ""longer"" if you get what i mean ? @eternallyeos you still have the same exam period tho like no matter what we'd all be stressed for the same amount of time😭a levels are forever it's much smarter to have 2.5 more weeks of revision as opposed to starting summer only a week earlier @sanniesmist idc about missing a week of summer it’s still stressful knowing i still have exams and them ending later means i just stress longer ykwim @eternallyeos i cant stress how i would do anything to be in your position @sanniesmist YEAH BUT IM STRESSED UNTIL THE 23RD JUNE BRO YIU GUYS FINISH WAY BEFORE @eternallyeos would much rather be able to revise for 2 and a half weeks longer and missing out on literally only like a week of summer come on let's be serious more revision time 🤞🏽😜🤪😀 more time to be stressed 😖🥸🤓 @eternallyeos HAPPY BRUV IT'S A GOOD THING YOU'VE SEEN THE STATE OF US",11,idk whether to be happy or sad knowing my alevels start later and end later,"['idk', 'whether', 'happy', 'sad', 'knowing', 'alevels', 'start', 'later', 'end', 'later', 'sanniesmist', 'nah', 'kinda', 'like', 'time', 're', 'just', 'anyways', 'ygm', 'like', 'idk', 'id', 'rather', 'later', 'week', 'just', 'thinking', 'just', 'get', 'done', 'make', 'sense', 'eternallyeos', 'actually', 'dont', 'know', 'make', 'sense', 'eternallyeos', 'people', 'start', 'around', 'now', 'end', 'early', 'like', 'ash', 'till', 'technically', 'shorter', 'exam', 'period', 'stress', 'time', 'case', 'doesnt', 'apply', 'ykwim', 'eternallyeos', 'still', 'period', 'time', 'matter', 'anyone', 'start', 'exam', 'actual', 'span', 'time', 'like', 'one', 'stressing', 'longer', 'get', 'mean', 'eternallyeos', 'still', 'exam', 'period', 'tho', 'like', 'matter', 'stressed', 'amount', 'timea', 'level', 'forever', 'much', 'smarter', 'week', 'revision', 'opposed', 'starting', 'summer', 'week', 'earlier', 'sanniesmist', 'idc', 'missing', 'week', 'summer', 'still', 'stressful', 'knowing', 'still', 'exam', 'ending', 'later', 'mean', 'just', 'stress', 'longer', 'ykwim', 'eternallyeos', 'cant', 'stress', 'anything', 'position', 'sanniesmist', 'yeah', 'stressed', 'june', 'bro', 'yiu', 'finish', 'way', 'eternallyeos', 'much', 'rather', 'able', 'revise', 'half', 'week', 'longer', 'missing', 'literally', 'like', 'week', 'summer', 'come', 'let', 'serious', 'revision', 'time', 'time', 'stressed', 'eternallyeos', 'happy', 'bruv', 'good', 'thing', 'seen', 'state']",idk whether happy sad knowing alevels start later end later sanniesmist nah kinda like time re just anyways ygm like idk id rather later week just thinking just get done make sense eternallyeos actually dont know make sense eternallyeos people start around now end early like ash till technically shorter exam period stress time case doesnt apply ykwim eternallyeos still period time matter anyone start exam actual span time like one stressing longer get mean eternallyeos still exam period tho like matter stressed amount timea level forever much smarter week revision opposed starting summer week earlier sanniesmist idc missing week summer still stressful knowing still exam ending later mean just stress longer ykwim eternallyeos cant stress anything position sanniesmist yeah stressed june bro yiu finish way eternallyeos much rather able revise half week longer missing literally like week summer come let serious revision time time stressed eternallyeos happy bruv good thing seen state
1659356352097992707,Does anyone want to complete my heart? https://t.co/MWlrLVL8dd @jewonlover omg my love 🥺🫶🏻,1,Does anyone want to complete my heart? https://t.co/MWlrLVL8dd,"['anyone', 'want', 'complete', 'heart', 'link', 'jewonlover', 'omg', 'love']",anyone want complete heart link jewonlover omg love
1659390475667746817,HELP ME https://t.co/ZwOwDEwbem @gunwookeg 2nd one !,1,HELP ME https://t.co/ZwOwDEwbem,"['help', 'link', 'gunwookeg', 'one']",help link gunwookeg one
1659535008212680705,thankful 2 be trans and hot today 🏳️‍⚧️ https://t.co/DiBW8jpyhB @yeolliefarm thank you thank you im here all week @jyanies @jellywangji NICE @achascuseme alright picky I meant I am thankful *today* to be trans and hot 🫦 https://t.co/ujIPQu1zT9 @jellywangji lies this is not from today this was wednesdays concert slay https://t.co/JZal2rirn3 @jellywangji the pose always takes me out but i hope you can take me out next 🫦 @tinkerIight UR SO SWEET @jellywangji LOOK AT YOU THRIVING AND BEING SEXY https://t.co/EhnYb4lP6J,7,thankful 2 be trans and hot today 🏳️‍⚧️ https://t.co/DiBW8jpyhB,"['thankful', 'trans', 'hot', 'today', 'link', 'yeolliefarm', 'thank', 'thank', 'week', 'jyanies', 'jellywangji', 'nice', 'achascuseme', 'alright', 'picky', 'meant', 'thankful', 'today', 'trans', 'hot', 'link', 'jellywangji', 'lie', 'today', 'wednesday', 'concert', 'slay', 'link', 'jellywangji', 'pose', 'always', 'take', 'hope', 'can', 'take', 'next', 'tinkeriight', 'ur', 'sweet', 'jellywangji', 'look', 'thriving', 'sexy', 'link']",thankful trans hot today link yeolliefarm thank thank week jyanies jellywangji nice achascuseme alright picky meant thankful today trans hot link jellywangji lie today wednesday concert slay link jellywangji pose always take hope can take next tinkeriight ur sweet jellywangji look thriving sexy link
1659582147190218752,"stealing from wren: what is a nice (or doesn’t even have 2 be nice) thing about twitter user ham monbiblee that’s so embedded in your head that you can’t help but make shorthand reference to in real life? @monbiblee genuinely too many to list but if i had to choose just a few:
- hat
- identifying same clothing
- GAY BOY (this one is probably the most common)
- truly i never see beans OR eggs benedict without going ;D @wonutaeyong benni the most famous boy in the world @wonutaeyong LEESAS I SMOOCH 1MILLION TIMES https://t.co/pVIOHwLjON @cav3diving fucking exactly @monbiblee we all should be partying and having fun and dancing @scoupsunnie it just that there are so many big problems ‼️ on tuesdays ‼️ @cav3diving oh 🥹🥹🥹🥹🥹🥹🥹 this really means so much i’ve been trying to focus on spreading joy / engaging with things i enjoy on this website that feeds so much on negativity so 🥹🥹 i’m so glad that’s coming thru @monbiblee ur playlists :3 i think u are very cool and make such fun things that really make me want to enjoy myself more",8,stealing from wren: what is a nice (or doesn’t even have 2 be nice) thing about twitter user ham monbiblee that’s so embedded in your head that you can’t help but make shorthand reference to in real life?,"['stealing', 'wren', 'nice', 'doesn', 'even', 'nice', 'thing', 'twitter', 'user', 'ham', 'monbiblee', 'embedded', 'head', 'can', 'help', 'make', 'shorthand', 'reference', 'real', 'life', 'monbiblee', 'genuinely', 'many', 'list', 'choose', 'just', 'hat', 'identifying', 'clothing', 'gay', 'boy', 'one', 'probably', 'common', 'truly', 'never', 'see', 'bean', 'egg', 'benedict', 'without', 'going', 'wonutaeyong', 'benni', 'famous', 'boy', 'world', 'wonutaeyong', 'leesas', 'smooch', 'time', 'link', 'fucking', 'exactly', 'monbiblee', 'partying', 'fun', 'dancing', 'scoupsunnie', 'just', 'many', 'big', 'problem', 'tuesday', 'oh', 'really', 'mean', 'much', 'trying', 'focus', 'spreading', 'joy', 'engaging', 'thing', 'enjoy', 'website', 'feed', 'much', 'negativity', 'glad', 'coming', 'thru', 'monbiblee', 'ur', 'playlist', 'think', 'cool', 'make', 'fun', 'thing', 'really', 'make', 'want', 'enjoy']",stealing wren nice doesn even nice thing twitter user ham monbiblee embedded head can help make shorthand reference real life monbiblee genuinely many list choose just hat identifying clothing gay boy one probably common truly never see bean egg benedict without going wonutaeyong benni famous boy world wonutaeyong leesas smooch time link fucking exactly monbiblee partying fun dancing scoupsunnie just many big problem tuesday oh really mean much trying focus spreading joy engaging thing enjoy website feed much negativity glad coming thru monbiblee ur playlist think cool make fun thing really make want enjoy
1659608355990650900,"Okay which one is better friends I need input. I have a white yeti cup!! https://t.co/ZHM09o7fgP @xion_lemons Apple or pencils! @xion_lemons Third! @heeheekeon Noted, Thanks!! ❤️ @xion_lemons Personally I think the 2nd are really cute but they might not be that practical... so I'd go the first {for my mom for her bday- she is a teacher}",5,Okay which one is better friends I need input. I have a white yeti cup!! https://t.co/ZHM09o7fgP,"['okay', 'one', 'better', 'friend', 'need', 'input', 'white', 'yeti', 'cup', 'link', 'xion_lemons', 'apple', 'pencil', 'xion_lemons', 'third', 'heeheekeon', 'noted', 'thanks', 'xion_lemons', 'personally', 'think', 'really', 'cute', 'might', 'practical', 'go', 'first', 'mom', 'bday', 'teacher']",okay one better friend need input white yeti cup link xion_lemons apple pencil xion_lemons third heeheekeon noted thanks xion_lemons personally think really cute might practical go first mom bday teacher
1659908998932381696,Sure sometimes I'll have the tastebuds of a child but I sleep well knowing I don't hate mushrooms like some baby @instinctangel i love u more liam ☝🏻 @abcixer Still love you tho 💙💙 @abcixer Well you're a child so of course that's your opinion 🤗 @instinctangel mushrooms suck @Yeo_Cry_Tea Imma always fuck up some mushrooms 😫 @instinctangel MUSHROOMS 🔛🔝 @love4chani RIGHT RIGHT YEOP 😁 @instinctangel i’ll give u that…😒😒 @love4chani I cook better than you so ion knowwwww @instinctangel not taking anything seriously from liam the food terroriser here @love4chani You're the one that doesn't eat mushrooms AND tomatoes like its weird.. @instinctangel i am not the one who needs to seek help here https://t.co/w2OS96PPsf @love4chani Seek help and maturity 💙💙 @instinctangel and ill happily accept being OLD and ODD. i wont be putting them vegetables voluntarily near my mouth @love4chani But also old never mind 🤔 @love4chani You're old... Like grow up ion know https://t.co/eYMaN3I4S8 @instinctangel i’ll eat my vegetables except for MUSHROOMS and TOMATO @instinctangel mushrooms r disgusting @sruvivethenight That looks so good I'm so serious... @instinctangel like i will fuck this up rn do not play w/ me https://t.co/BAyl0WlrDv @instinctangel they're so ICKY https://t.co/gaLoK5mYg6 @sruvivethenight LIKE GIVE ME EXTRA MUSHROOMS ACTUALLY 😫 @instinctangel UR JUST LIKE MEEE MUSHROOMS &gt;&gt; Like yeah I'll get a hot chocolate or milkshakes wherever I can but imma still eat my vegetables cuz they are GAS,24,Sure sometimes I'll have the tastebuds of a child but I sleep well knowing I don't hate mushrooms like some baby,"['sure', 'sometimes', 'll', 'tastebud', 'child', 'sleep', 'well', 'knowing', 'hate', 'mushroom', 'like', 'instinctangel', 'love', 'liam', 'abcixer', 'still', 'love', 'tho', 'abcixer', 'well', 're', 'child', 'course', 'opinion', 'instinctangel', 'mushroom', 'suck', 'yeo_cry_tea', 'imma', 'always', 'fuck', 'mushroom', 'instinctangel', 'mushroom', 'right', 'right', 'yeop', 'instinctangel', 'll', 'give', 'cook', 'better', 'ion', 'knowwwww', 'instinctangel', 'taking', 'anything', 'seriously', 'liam', 'food', 'terroriser', 're', 'one', 'doesn', 'eat', 'mushroom', 'tomato', 'like', 'weird', 'instinctangel', 'one', 'need', 'seek', 'help', 'link', 'seek', 'help', 'maturity', 'instinctangel', 'ill', 'happily', 'accept', 'old', 'odd', 'wont', 'putting', 'vegetable', 'voluntarily', 'near', 'mouth', 'also', 'old', 'never', 'mind', 're', 'old', 'like', 'grow', 'ion', 'know', 'link', 'instinctangel', 'll', 'eat', 'vegetable', 'except', 'mushroom', 'tomato', 'instinctangel', 'mushroom', 'disgusting', 'sruvivethenight', 'look', 'good', 'serious', 'instinctangel', 'like', 'will', 'fuck', 'rn', 'play', 'link', 'instinctangel', 're', 'icky', 'link', 'sruvivethenight', 'like', 'give', 'extra', 'mushroom', 'actually', 'instinctangel', 'ur', 'just', 'like', 'meee', 'mushroom', 'gt', 'gt', 'like', 'yeah', 'll', 'get', 'hot', 'chocolate', 'milkshake', 'wherever', 'can', 'imma', 'still', 'eat', 'vegetable', 'cuz', 'gas']",sure sometimes ll tastebud child sleep well knowing hate mushroom like instinctangel love liam abcixer still love tho abcixer well re child course opinion instinctangel mushroom suck yeo_cry_tea imma always fuck mushroom instinctangel mushroom right right yeop instinctangel ll give cook better ion knowwwww instinctangel taking anything seriously liam food terroriser re one doesn eat mushroom tomato like weird instinctangel one need seek help link seek help maturity instinctangel ill happily accept old odd wont putting vegetable voluntarily near mouth also old never mind re old like grow ion know link instinctangel ll eat vegetable except mushroom tomato instinctangel mushroom disgusting sruvivethenight look good serious instinctangel like will fuck rn play link instinctangel re icky link sruvivethenight like give extra mushroom actually instinctangel ur just like meee mushroom gt gt like yeah ll get hot chocolate milkshake wherever can imma still eat vegetable cuz gas
1660051525421486080,"i’m pretty sure 99.9% of ruis left the venue struggling to choose a bias 🫠 @naziatheworld i can imagine, i wish i could've gone 😭😭 @Kamilia_125 it was so amazing, the boys were so beautiful and talented !! 😭💗 @naziatheworld me coming in struggling😭 @naziatheworld NO CAUSE FR @naziatheworld OMG HOW WAS IT @naziatheworld me wondering if i’m donghan biased @naziatheworld FACTS",7,i’m pretty sure 99.9% of ruis left the venue struggling to choose a bias 🫠,"['pretty', 'sure', 'ruis', 'left', 'venue', 'struggling', 'choose', 'bias', 'naziatheworld', 'can', 'imagine', 'wish', 'gone', 'amazing', 'boy', 'beautiful', 'talented', 'naziatheworld', 'coming', 'struggling', 'naziatheworld', 'cause', 'fr', 'naziatheworld', 'omg', 'naziatheworld', 'wondering', 'donghan', 'biased', 'naziatheworld', 'fact']",pretty sure ruis left venue struggling choose bias naziatheworld can imagine wish gone amazing boy beautiful talented naziatheworld coming struggling naziatheworld cause fr naziatheworld omg naziatheworld wondering donghan biased naziatheworld fact
1660077577342709761,"today has been so rough 🥺 grandparents are so special and I’m so hurt that I won’t have them on this earth, anymore. @peachyahxo That’s so hard, hon! I’m so sorry! 😭 @peachyahxo So sorry Alexis 💕 @peachyahxo Of course I’m here for you any time🥰! @a_typical_tiff Thank you, love ❤️ she’s holding on but we know it could be any moment now. She’s not doing well at all 😔 &amp; then my grandpa, ugh I just miss him so much. @csmr459 thank you honey! I appreciate it 🥺🤎 @peachyahxo Sending Big hugs and prayers my friend🫂🙏🏻! https://t.co/W3WdzriKpa @peachyahxo Sending you such a huge hug right now honey! I’m so sorry for your loss 🩷",7,"today has been so rough 🥺 grandparents are so special and I’m so hurt that I won’t have them on this earth, anymore.","['today', 'rough', 'grandparent', 'special', 'hurt', 'won', 'earth', 'anymore', 'peachyahxo', 'hard', 'hon', 'sorry', 'peachyahxo', 'sorry', 'alexis', 'peachyahxo', 'course', 'time', 'a_typical_tiff', 'thank', 'love', 'holding', 'know', 'moment', 'now', 'well', 'grandpa', 'ugh', 'just', 'miss', 'much', 'thank', 'honey', 'appreciate', 'peachyahxo', 'sending', 'big', 'hug', 'prayer', 'friend', 'link', 'peachyahxo', 'sending', 'huge', 'hug', 'right', 'now', 'honey', 'sorry', 'loss']",today rough grandparent special hurt won earth anymore peachyahxo hard hon sorry peachyahxo sorry alexis peachyahxo course time a_typical_tiff thank love holding know moment now well grandpa ugh just miss much thank honey appreciate peachyahxo sending big hug prayer friend link peachyahxo sending huge hug right now honey sorry loss
1660225220383326212,"I don't know how they did it but I almost agree. I think Jaehyun should be a 10 as well though 🤭
Johnny my bestie 🫂 https://t.co/ilQ5MkmLC9 @JD__0 True :D but it also surprised me with the even distribution 😅 @JD__0 Tbh i kinda agree, but I woulf just give more with taeyong and a bit more with jungwoo https://t.co/rsd4dEnJyW @yo_dreamm7 Idk what's the algorithm 😅 @timelapse127 Wow the rest are so even. You can't vibe with everyone 😅 @JD__0 So uneven 🥲 I def talk a lot about mark, but maybe I use nicknames or no direct name 😂 they should all be higher imo 🤨 https://t.co/waGzwKBZeU @JD__0 Why are Jaehyun and Taeyong so low 🥲 https://t.co/zVhyDBHL6Y",6,"I don't know how they did it but I almost agree. I think Jaehyun should be a 10 as well though 🤭
Johnny my bestie 🫂 https://t.co/ilQ5MkmLC9","['know', 'almost', 'agree', 'think', 'jaehyun', 'well', 'though', 'johnny', 'bestie', 'link', 'true', 'also', 'surprised', 'even', 'distribution', 'tbh', 'kinda', 'agree', 'woulf', 'just', 'give', 'taeyong', 'bit', 'jungwoo', 'link', 'idk', 'algorithm', 'wow', 'rest', 'even', 'can', 'vibe', 'everyone', 'uneven', 'def', 'talk', 'lot', 'maybe', 'use', 'nickname', 'direct', 'name', 'higher', 'imo', 'link', 'jaehyun', 'taeyong', 'low', 'link']",know almost agree think jaehyun well though johnny bestie link true also surprised even distribution tbh kinda agree woulf just give taeyong bit jungwoo link idk algorithm wow rest even can vibe everyone uneven def talk lot maybe use nickname direct name higher imo link jaehyun taeyong low link
1660242758441762819,lindsey bae im going to need u to get off ur high horse and realize that fm can’t manage artists and don’t even have the funds to. they can’t take care of a “sudden expense” what if this were to happen in the future? +++ @JANESMI8008861 i’ll leave her alone if she stops defending fm 😭 like i don’t wanna be mean but i was rlly frustrated when i wrote that @i89dubu yall need to leave Lindsey alone...she did nothing to yall @i89dubu You just eate with this and u comparing this to your own pay is crazy bc fm is a KPOP COMPANY that is supposed to MANAGE artists. i don’t give a flying fuck that they’re broke only covering 20% of the cost is crazy when they won’t even debut him. so shut the fuck up please and thank you.,4,lindsey bae im going to need u to get off ur high horse and realize that fm can’t manage artists and don’t even have the funds to. they can’t take care of a “sudden expense” what if this were to happen in the future? +++,"['lindsey', 'bae', 'going', 'need', 'get', 'ur', 'high', 'horse', 'realize', 'fm', 'can', 'manage', 'artist', 'even', 'fund', 'can', 'take', 'care', 'sudden', 'expense', 'happen', 'future', 'll', 'leave', 'alone', 'stop', 'defending', 'fm', 'like', 'wanna', 'mean', 'rlly', 'frustrated', 'wrote', 'yall', 'need', 'leave', 'lindsey', 'alone', 'nothing', 'yall', 'just', 'eate', 'comparing', 'pay', 'crazy', 'bc', 'fm', 'kpop', 'company', 'supposed', 'manage', 'artist', 'give', 'flying', 'fuck', 're', 'broke', 'covering', 'cost', 'crazy', 'won', 'even', 'debut', 'shut', 'fuck', 'please', 'thank']",lindsey bae going need get ur high horse realize fm can manage artist even fund can take care sudden expense happen future ll leave alone stop defending fm like wanna mean rlly frustrated wrote yall need leave lindsey alone nothing yall just eate comparing pay crazy bc fm kpop company supposed manage artist give flying fuck re broke covering cost crazy won even debut shut fuck please thank
1660403787276722183,"messed up the heart with donghan but nevermind! thank you for this amazing evening! until the next wei concert 🫶🏻 https://t.co/sm4gwRrH48 @weimuggle99 thank you 🥹🫶🏻 @jochanyy This is soo cuteee, he's so tiny 😭 @jochanyy Perfect 🥰",3,messed up the heart with donghan but nevermind! thank you for this amazing evening! until the next wei concert 🫶🏻 https://t.co/sm4gwRrH48,"['messed', 'heart', 'donghan', 'nevermind', 'thank', 'amazing', 'evening', 'next', 'concert', 'link', 'thank', 'jochanyy', 'soo', 'cuteee', 'tiny', 'jochanyy', 'perfect']",messed heart donghan nevermind thank amazing evening next concert link thank jochanyy soo cuteee tiny jochanyy perfect
1660575159424782336,"on the scale of 1 to haetendori, how crazy are you? 😅 @cheolsbar generation SKSKS 4TH GEN SCAMMERS @cheolsbar RIGHT? and she's just 20 iirc where will she get the money from 😅 @clapsahi She definitely different bread 💀 @scoupsatang exactly. idk how is she planning to pay back everyone 😆 @clapsahi kakak i pun don’t have 13k in my bank before send help 🫠",5,"on the scale of 1 to haetendori, how crazy are you? 😅","['scale', 'haetendori', 'crazy', 'cheolsbar', 'generation', 'sksks', 'gen', 'scammer', 'cheolsbar', 'right', 'just', 'iirc', 'will', 'get', 'money', 'clapsahi', 'definitely', 'different', 'bread', 'scoupsatang', 'exactly', 'idk', 'planning', 'pay', 'back', 'everyone', 'clapsahi', 'kakak', 'pun', 'bank', 'send', 'help']",scale haetendori crazy cheolsbar generation sksks gen scammer cheolsbar right just iirc will get money clapsahi definitely different bread scoupsatang exactly idk planning pay back everyone clapsahi kakak pun bank send help
1660608495895425026,leehan makes me so sad and devastated like listen this is the weirdest thing ive ever said BUT I FEEL LIKE I WANNA PROTECT AND DEFEND HIM FROM EVERYTHING AND ANYTHING??? like if he loses smile one day oh my god that'll be the end of me. I MISS HIMMMMM https://t.co/vLRX2n6nI1 theres nothing i cherish more than a persons smile i remember kwon taeeun from pdx101 oh my god 😭😭 i remember being SO SCARED he'd lose his pretty smile cuz of the hate and criticism he got even tho he did nothing wrong IM SO SADDD,3,leehan makes me so sad and devastated like listen this is the weirdest thing ive ever said BUT I FEEL LIKE I WANNA PROTECT AND DEFEND HIM FROM EVERYTHING AND ANYTHING??? like if he loses smile one day oh my god that'll be the end of me.,"['leehan', 'make', 'sad', 'devastated', 'like', 'listen', 'weirdest', 'thing', 'ever', 'said', 'feel', 'like', 'wanna', 'protect', 'defend', 'everything', 'anything', 'like', 'loses', 'smile', 'one', 'day', 'oh', 'god', 'll', 'end', 'miss', 'himmmmm', 'link', 'nothing', 'cherish', 'person', 'smile', 'remember', 'kwon', 'taeeun', 'oh', 'god', 'remember', 'scared', 'lose', 'pretty', 'smile', 'cuz', 'hate', 'criticism', 'got', 'even', 'tho', 'nothing', 'wrong', 'saddd']",leehan make sad devastated like listen weirdest thing ever said feel like wanna protect defend everything anything like loses smile one day oh god ll end miss himmmmm link nothing cherish person smile remember kwon taeeun oh god remember scared lose pretty smile cuz hate criticism got even tho nothing wrong saddd
